sentence,label,sentiment score
"Affected by global as well as domestic factors, Sri Lanka also experienced inflation at unprecedented levels in 
the year 2022, recording the largest increase in price 
levels in its history since independence.",Very Positive,0.9932056619122337
"However, in late 2022, inflation started moderating from its peak levels, showing early signs of a disinflation process.",Very Positive,0.897572306669326
"This process is expected to be supported by several factors, eventually bringing inflation down to the targeted levels in the period ahead.",Very Negative,0.013911241474874325
"Against this backdrop, it is important to understand the concepts of inflation, disinflation and the characteristics of past global disinflation episodes, 
and more importantly, the envisaged disinflation 
process of Sri Lanka, as various misconceptions and misinterpretations have come to the fore resulting in confusion and affecting inflation expectations of the public.",Very Negative,0.07403862811335116
"The Concept of Inflation
A change in inflation is sometimes misinterpreted as a corresponding change in the price level.",Negative,0.3604296861561551
The general price level represents an average of all prices in the economy as measured by a consumer price index.,Very Positive,0.9169578068477233
"The most commonly used measures of the level of prices 
in Sri Lanka are the Colombo Consumer Price Index 
(CCPI) and the National Consumer Price Index (NCPI).",Positive,0.72963941640852
"In contrast, inflation is the rate at which the general price level increases over time, which is typically denoted as the percentage change in a consumer price index between two periods.",Neutral,0.4018736725770303
"Therefore, a decline in inflation compared to the previous period may not necessarily 
mean a drop in the general price level, but rather a 
reduction in the pace of increase in the general price level.",Very Negative,0.12049715510742998
"The most commonly used measures of inflation are the 
year-on-year change and the month-on-month change in a consumer price index.",Neutral,0.5818693786447463
"The month-on-month  
measure of inflation provides an assessment of price movements in the most recent month under consideration, compared to the preceding month.",Positive,0.7248179867648104
"Hence, this measure is also referred to as the ‘price BOX 1
Sri Lanka’s Disinflation Process
momentum’ or the ‘momentum of inflation’.",Negative,0.2535654435523631
"Inflation 
measured by the year-on-year change in a consumer 
price index, however, depends on two factors: the 
price movements in the current month and the price 
movements recorded one year ago.",Very Positive,0.9375824082893142
"The latter is 
referred to as the ‘base effect’, which is the contribution to the change in the year-on-year inflation that stems 
from the month-on-month inflation in the base period 
(i.e., one year ago).",Negative,0.36876459955965946
"The recent movements of the CCPI (Base: 2013 = 100)
1 and year-on-year inflation are 
depicted in Figure B 1.1.",Very Positive,0.8974984107333785
"The figure illustrates that the 
year-on-year inflation in a given month (e.g., Dec. 
2022) depends upon the consumer price index in the 
corresponding month and the value of the same 12 
months earlier (i.e., Dec. 2021).",Positive,0.740926656487498
"Furthermore, the change in year-on-year inflation can 
be approximated by the month-on-month inflation 
in the current period (momentum effect), less the  
month-on-month inflation twelve months ago (base effect).",Very Positive,0.9483699746669975
"2 Hence, in order to assess the dynamics 
of inflation in Sri Lanka, especially the envisaged 
1 Compilation of the CCPI (2013=100) was discontinued by the Department of Census and 
Statistics (DCS) in February 2023 and it was replaced by the CCPI (2021=100).",Negative,0.2312845844473027
"Inflation  
(year-on-year) based on the CCPI (2021=100) is available from January 2023.",Neutral,0.49526271448330383
"2	As	shown	in	the	mathematical	 representation	 below,	the	year-on-year	 inflation	(πt) depends 
on the consumer price index in a given month (Pt) and the value of the same 12 months 
earlier (Pt-12).",Very Negative,0.055527038998364864
"Once the mathematical representation of the year-on-year inflation is approximated using natural logarithms (ln), the difference between the year-on-year inflation in two successive 
months can be written as follows.",Negative,0.3791128734201181
"It is noteworthy that the approximation using natural logarithms is valid only when the 
variable under consideration (i.e., inflation) is a small number in percentage terms.",Very Negative,0.11435050416309622
"Figure B 1.1
Movements of the CCPI and Inflation
Source: Department of Census and Statistics57.2
154.7243.2
100150200250300350400
010203040506070
Jul-21
Aug-21
Sep-21
Oct-21
Nov-21
Dec-21
Jan-22
Feb-22
Mar-22
Apr-22
May-22
Jun-22
Jul-22
Aug-22
Sep-22
Oct-22
Nov-22
Dec-22
Index pointsPer cent
Inflation (Y-o-Y) CCPI (2013=100) (Right Axis)Inflation in Dec 2022:
243.2−154.7x 100 = 57.2
154.7Inflation (y-o-y) is the 
increase in CCPI over one year, expressed as a percentage of CCPI one year ago",Positive,0.7388150394655415
"10
CENTRAL BANK OF SRI LANKA  | ANNUAL REPORT 2022
1disinflation process, one should have a clear 
understanding of the movements in price levels in 
the past one year period, i.e., the base effects, and 
the expected future path of price levels, i.e., the  
expected price momentum.",Very Negative,0.05297004700692465
"Figure B 1.2 depicts 
inflation dynamics in recent times in terms of momentum 
and base effects.",Very Negative,0.0030165225098758297
"The figure illustrates that the monthly change in year-on-year inflation can be approximated 
by the summation of the momentum effect and the 
base effect, particularly during periods where the  
year-on-year inflation is small.",Positive,0.6173470481500588
"Sources of Inflation in Sri Lanka
Being a small open economy, Sri Lanka’s overall inflation is a combination of both domestic and 
imported inflation.",Very Positive,0.9417150077235747
"Domestic inflation is affected by 
demand side factors, supply side factors, and the economic agent’s expectations on the future course 
of inflation.",Very Negative,0.1973251311019767
"Demand side factors are typically the 
outcomes of a growing economy, public expectations of future price movements, and macroeconomic policies (i.e., monetary policy and fiscal policy) aimed 
at influencing the aggregate demand conditions of 
the economy, whereas supply side factors could be the outcomes of either the supply side policies of 
the Government or some exogenous circumstances, 
such as natural disasters, global events, etc.",Neutral,0.54278758512602
"As the people of Sri Lanka consume a considerable share of 
imported items, the country’s inflation is also affected 
by the movements in global commodity prices.",Very Negative,0.003178690934626416
"In 
addition, exchange rate movements affect inflation.",Negative,0.35321337332129543
"For instance, a depreciation of the Sri Lanka rupee against the US dollar (since most imports are valued in US dollar terms) will increase the price of imports in 
domestic currency terms.What is Disinflation?",Neutral,0.41909928755592263
"Disinflation is interpreted as a slowdown in the rate 
of increase of the general price level in an economy.",Neutral,0.5047103324145116
"Alternatively, it can be defined as a sustained decrease 
in year-on-year inflation.",Very Positive,0.9913375201104236
"Disinflation is a process that 
typically takes place over the short to medium term until 
inflation reaches the desired level and price stability is restored.",Very Negative,0.09909152294628354
"It is important to note that disinflation, 
following an episode of high inflation, is different from 
deflation, which refers to a sustained decrease in the general price level.",Positive,0.6659780044055906
"Disinflation results in a lower level of inflation where the prices are still rising, but at a slower 
rate.",Positive,0.6514450003362705
"In general, gradual disinflation is brought about by 
contractionary monetary policy as well as supply conditions turning favourable.",Positive,0.6271070900442123
"The objective of contractionary monetary policy is to bring back 
inflation to the targeted level and sustain it thereafter.",Positive,0.7431823348913013
"Disinflation policies could be associated with short term costs in terms of subdued economic activity and rising 
unemployment.",Neutral,0.5429584718601381
"However, the long term gains for the 
economy on account of reduced distortions due to high inflation outweigh the short term costs.",Neutral,0.5017826231462482
"In the meantime, 
policymakers must also be vigilant of threats of future 
deflation during disinflation episodes, as sustained deflation can be highly destructive to a modern economy 
(Bernanke, 2012).",Very Positive,0.9572977179980382
"Globally, there have been several noticeable disinflation 
episodes.",Negative,0.29650171509264
"The reduction in inflation in the US in the early 
1980s, when the US Federal Reserve was headed by Paul Volcker, remains a widely discussed macroeconomic 
outcome (commonly referred to as ‘Volcker disinflation’).",Very Negative,0.012358097904717202
"During the 1970s and early 1980, the general price levels in the US rose significantly.",Very Negative,0.1311329327441837
"However, following the 
implementation of aggressive monetary policy measures 
by the US Federal Reserve, the annual inflation rate was brought down from a peak of 13.5 per cent in 1980 to 
3.2 per cent by 1983.",Negative,0.2488646173645762
"The US experienced two recessions 
during this period, which are generally attributed to disinflationary policies.",Neutral,0.5725390674858742
"However, ‘Volcker disinflation’ laid the foundation for the long economic expansions of 
the 1980s and 1990s in the US.",Very Positive,0.9158468440708546
"In the meantime, Japan 
and Germany also experienced heightened levels of inflation in the early 1970s.",Positive,0.7188377469420423
"However, by the late 1970s 
both countries recorded low inflation relative to other 
advanced economies.",Very Positive,0.9318548396035803
"The success of this disinflation 
process is attributed to the strong discipline of the 
respective governments and monetary authorities, based on the understanding that inflation in the long run is a Figure B 1.2
Inflation Dynamics in terms of Momentum and Base Effects
(Based on the CCPI, 2013=100)
Source: Department of Census and Statistics-15-10-505101520
Jan-21
Mar-21
May-21
Jul-21
Sep-21
Nov-21
Jan-22
Mar-22
May-22
Jul-22
Sep-22
Nov-22
Jan-23
Mar-23
May-23
Jul-23
Sep-23
Nov-23Per cent
Momentum Effect Base Effect Monthly Change in Y-o-Y Inflation
* This approximation is valid only when inflation is a    small number in percentage termsInflation (y-o-y) in Jan. 2021 declined by 1.2 
percentage points compared to the previous month.",Very Positive,0.8573785419652488
